order_id,customer_id,product_id,quantity,order_date,region,price,revenue
111569,2487,396,2,2023-12-28,Auckland,144.66,289.32
111570,817,302,4,2024-07-16,Wellington,498.93,1995.72
111571,3570,90,4,2023-09-12,Wellington,149.56,598.24
111572,2256,240,2,2023-12-02,Auckland,158.08,316.16
111573,460,314,2,2024-08-22,Christchurch,269.45,538.9
111574,4941,475,3,2023-10-31,Wellington,17.63,52.89
111575,3064,165,2,2024-03-25,Christchurch,492.15,984.3
111576,4327,234,4,2023-10-31,Wellington,454.91,1819.64
111577,1831,453,3,2023-08-16,Melbourne,321.04,963.1200000000001
111578,4624,298,1,2024-06-06,Wellington,130.94,130.94
111579,2053,241,1,2023-01-06,Auckland,443.45,443.45
111580,1658,279,2,2023-06-04,Melbourne,252.14,504.28
111581,4267,297,1,2024-02-28,Auckland,271.56,271.56
111582,2541,171,2,2023-12-12,Wellington,27.13,54.26
111583,1081,210,1,2024-08-12,Wellington,203.21,203.21
111584,3169,164,2,2024-06-06,Melbourne,484.8,969.6
111585,788,301,1,2023-04-20,Sydney,380.2,380.2
111586,742,466,1,2023-11-12,Melbourne,218.57,218.57
111587,1712,11,3,2023-03-06,Melbourne,171.17,513.51
111588,514,437,1,2024-07-15,Sydney,445.43,445.43
111589,2188,305,3,2023-08-13,Sydney,400.11,1200.33
111590,423,20,3,2023-01-06,Auckland,329.58,988.74
111591,2613,30,3,2023-02-06,Christchurch,366.58,1099.74
111592,4770,178,1,2024-10-20,Auckland,69.99,69.99
111593,3689,176,2,2023-11-12,Christchurch,443.88,887.76
111594,4258,125,4,2023-08-06,Sydney,436.43,1745.72
111595,17,257,1,2024-08-23,Melbourne,338.5,338.5
111596,4126,442,1,2023-02-11,Melbourne,454.7,454.7
111597,855,107,4,2023-06-16,Auckland,99.2,396.8
111598,2256,414,3,2024-02-04,Melbourne,152.03,456.09000000000003
111599,2330,367,3,2023-09-22,Christchurch,215.2,645.5999999999999
111600,3504,352,4,2024-05-10,Melbourne,75.71,302.84
111601,1647,166,3,2023-02-18,Melbourne,97.59,292.77
111602,3368,395,2,2023-05-22,Sydney,190.98,381.96
111603,1695,447,4,2023-10-14,Auckland,409.65,1638.6
111604,814,464,4,2024-06-29,Auckland,281.85,1127.4
111605,1957,325,3,2023-11-04,Wellington,287.75,863.25
111606,1782,446,2,2023-06-24,Christchurch,159.43,318.86
111607,356,38,1,2024-05-03,Auckland,385.02,385.02
111608,2961,309,2,2023-09-26,Wellington,32.7,65.4
111609,4072,243,4,2023-12-17,Christchurch,374.36,1497.44
111610,3819,105,4,2024-09-27,Sydney,196.56,786.24
111611,2685,255,1,2024-09-19,Melbourne,437.49,437.49
111612,3550,190,4,2024-06-26,Sydney,21.64,86.56
111613,3140,286,3,2024-11-23,Christchurch,275.63,826.89
111614,4306,92,3,2024-02-20,Christchurch,18.61,55.83
111615,667,98,4,2023-04-30,Wellington,225.58,902.32
111616,4575,51,4,2024-07-12,Sydney,159.56,638.24
111617,1017,96,1,2024-08-02,Sydney,176.75,176.75
111618,4584,363,1,2024-04-19,Christchurch,281.44,281.44
111619,2188,51,1,2024-02-22,Christchurch,159.56,159.56
111620,3228,142,4,2023-10-09,Wellington,428.04,1712.16
111621,3696,414,3,2023-07-27,Melbourne,152.03,456.09000000000003
111622,3172,104,3,2024-11-29,Wellington,197.44,592.3199999999999
111623,282,317,3,2024-08-03,Melbourne,197.88,593.64
111624,4337,175,1,2024-07-21,Sydney,332.55,332.55
111625,525,282,3,2024-01-29,Melbourne,76.36,229.07999999999998
111626,1515,114,3,2023-01-20,Christchurch,433.25,1299.75
111627,4393,393,4,2024-08-01,Christchurch,469.16,1876.64
111628,3360,108,4,2024-10-23,Wellington,438.77,1755.08
111629,1509,489,4,2024-09-24,Melbourne,257.21,1028.84
111630,4728,295,1,2024-05-03,Melbourne,109.24,109.24
111631,4718,305,2,2023-06-09,Wellington,400.11,800.22
111632,3427,264,2,2024-06-03,Sydney,468.36,936.72
111633,1616,83,4,2024-07-21,Auckland,130.58,522.32
111634,2051,480,3,2023-11-05,Sydney,412.0,1236.0
111635,510,226,1,2023-12-30,Melbourne,57.13,57.13
111636,2655,346,2,2024-04-27,Sydney,117.9,235.8
111637,322,98,2,2023-12-04,Melbourne,225.58,451.16
111638,2134,429,2,2024-07-18,Sydney,374.06,748.12
111639,3576,50,2,2024-06-02,Melbourne,241.04,482.08
111640,1179,488,4,2023-10-10,Melbourne,145.03,580.12
111641,464,435,4,2023-03-16,Auckland,300.38,1201.52
111642,4078,2,1,2023-07-18,Wellington,270.92,270.92
111643,3146,319,1,2024-09-03,Auckland,236.0,236.0
111644,4200,30,4,2023-02-03,Sydney,366.58,1466.32
111645,3891,254,2,2024-07-29,Wellington,296.42,592.84
111646,955,189,4,2023-12-11,Melbourne,311.47,1245.88
111647,59,75,4,2024-02-16,Christchurch,8.99,35.96
111648,4175,381,2,2023-08-21,Auckland,166.24,332.48
111649,2200,417,3,2024-01-24,Sydney,410.57,1231.71
111650,141,230,3,2023-12-13,Melbourne,33.42,100.26
111651,3654,360,4,2024-04-19,Sydney,317.49,1269.96
111652,966,13,3,2023-01-14,Wellington,330.87,992.61
111653,96,82,3,2024-02-21,Sydney,6.79,20.37
111654,213,232,2,2024-07-28,Wellington,287.21,574.42
111655,3861,284,2,2023-02-04,Sydney,145.67,291.34
111656,3126,298,1,2023-07-11,Auckland,130.94,130.94
111657,4822,251,3,2023-10-27,Melbourne,61.55,184.64999999999998
111658,3259,272,1,2023-10-18,Auckland,56.69,56.69
111659,4802,273,4,2023-01-29,Melbourne,229.76,919.04
111660,4065,18,4,2023-05-03,Sydney,438.96,1755.84
111661,2817,379,1,2023-09-11,Christchurch,430.96,430.96
111662,1204,418,2,2024-07-20,Melbourne,393.5,787.0
111663,277,376,3,2024-01-18,Melbourne,320.99,962.97
111664,1212,109,4,2024-11-19,Auckland,288.27,1153.08
111665,2684,124,2,2023-11-23,Melbourne,345.85,691.7
111666,74,82,3,2023-06-10,Wellington,6.79,20.37
111667,140,9,2,2024-04-03,Christchurch,407.49,814.98
111668,471,476,3,2024-04-20,Melbourne,365.0,1095.0
111669,2164,351,4,2023-12-13,Christchurch,55.59,222.36
111670,1996,168,2,2023-03-24,Melbourne,198.26,396.52
111671,4048,81,2,2023-06-11,Auckland,325.55,651.1
111672,439,359,1,2023-02-20,Wellington,361.77,361.77
111673,2626,94,2,2024-09-21,Sydney,368.27,736.54
111674,2694,280,2,2024-01-25,Sydney,338.97,677.94
111675,4862,433,2,2023-02-09,Christchurch,9.4,18.8
111676,1430,465,2,2023-12-26,Auckland,337.53,675.06
111677,495,23,1,2024-01-25,Auckland,205.24,205.24
111678,2121,47,1,2024-04-22,Melbourne,364.51,364.51
111679,161,317,4,2024-09-23,Sydney,197.88,791.52
111680,3841,258,3,2024-10-14,Melbourne,306.61,919.83
111681,634,178,3,2024-08-28,Wellington,69.99,209.96999999999997
111682,2369,238,3,2023-01-14,Auckland,291.84,875.52
111683,2375,50,3,2024-03-10,Christchurch,241.04,723.12
111684,4005,406,2,2024-09-21,Wellington,135.28,270.56
111685,3391,319,3,2024-03-11,Melbourne,236.0,708.0
111686,3636,125,3,2024-06-22,Wellington,436.43,1309.29
111687,3020,299,1,2024-01-05,Melbourne,40.78,40.78
111688,1184,435,2,2023-01-26,Auckland,300.38,600.76
111689,436,45,2,2023-07-09,Sydney,106.76,213.52
111690,2589,280,1,2024-05-08,Wellington,338.97,338.97
111691,4910,210,4,2023-11-15,Sydney,203.21,812.84
111692,1491,76,4,2023-06-26,Melbourne,380.53,1522.12
111693,3009,180,4,2024-02-24,Wellington,450.45,1801.8
111694,4025,13,3,2023-10-06,Christchurch,330.87,992.61
111695,4636,452,1,2024-08-23,Melbourne,197.01,197.01
111696,402,246,3,2024-10-14,Melbourne,269.07,807.21
111697,3310,27,3,2023-05-20,Christchurch,277.74,833.22
111698,1727,472,3,2023-10-28,Christchurch,489.91,1469.73
111699,4637,59,2,2023-08-23,Auckland,106.47,212.94
111700,671,34,1,2024-04-02,Wellington,345.0,345.0
111701,863,240,4,2023-08-29,Wellington,158.08,632.32
111702,492,469,4,2023-12-08,Christchurch,378.41,1513.64
111703,2134,472,2,2024-07-04,Auckland,489.91,979.82
111704,2498,467,4,2024-10-14,Auckland,62.23,248.92
111705,4782,160,1,2024-01-09,Sydney,162.28,162.28
111706,275,178,1,2024-08-29,Wellington,69.99,69.99
111707,2695,65,1,2023-03-13,Wellington,213.43,213.43
111708,1706,121,2,2024-06-26,Auckland,472.56,945.12
111709,3472,353,4,2024-01-01,Auckland,431.7,1726.8
111710,299,375,2,2023-09-15,Wellington,469.5,939.0
111711,4203,209,1,2024-09-04,Sydney,497.61,497.61
111712,1236,275,3,2023-02-20,Christchurch,193.76,581.28
111713,3833,48,2,2023-03-03,Melbourne,257.97,515.94
111714,1412,181,3,2024-10-29,Christchurch,177.3,531.9000000000001
111715,2319,440,3,2023-06-06,Christchurch,266.32,798.96
111716,555,59,4,2023-05-02,Melbourne,106.47,425.88
111717,3358,443,2,2024-01-27,Wellington,234.94,469.88
111718,807,109,2,2023-04-06,Christchurch,288.27,576.54
111719,107,493,1,2023-03-09,Wellington,457.3,457.3
111720,4110,91,1,2023-11-17,Auckland,299.44,299.44
111721,3782,197,3,2023-05-20,Wellington,477.18,1431.54
111722,2646,401,2,2024-05-25,Auckland,197.41,394.82
111723,4882,287,4,2023-02-17,Melbourne,280.69,1122.76
111724,3374,172,2,2023-07-21,Christchurch,137.66,275.32
111725,1764,340,3,2023-02-10,Melbourne,249.67,749.01
111726,1356,357,2,2023-04-23,Sydney,211.25,422.5
111727,4285,494,2,2023-03-31,Wellington,417.29,834.58
111728,2911,34,2,2023-07-21,Sydney,345.0,690.0
111729,2113,453,3,2023-09-13,Christchurch,321.04,963.1200000000001
111730,2457,325,1,2024-06-26,Wellington,287.75,287.75
111731,2547,236,2,2024-08-20,Auckland,373.04,746.08
111732,1824,222,1,2023-12-28,Sydney,411.69,411.69
111733,2480,376,3,2024-05-11,Christchurch,320.99,962.97
111734,3545,426,2,2023-06-01,Melbourne,308.57,617.14
111735,2002,219,3,2024-07-22,Christchurch,84.02,252.06
111736,35,432,2,2024-01-31,Melbourne,426.04,852.08
111737,1626,58,4,2024-01-25,Auckland,75.69,302.76
111738,498,57,1,2023-08-09,Wellington,386.59,386.59
111739,3047,460,3,2023-06-18,Christchurch,446.31,1338.93
111740,846,363,2,2024-06-22,Wellington,281.44,562.88
111741,4886,133,4,2023-04-09,Sydney,255.3,1021.2
111742,3788,238,3,2024-04-14,Wellington,291.84,875.52
111743,4385,27,3,2024-06-11,Sydney,277.74,833.22
111744,757,302,2,2024-01-25,Auckland,498.93,997.86
111745,3329,182,4,2023-05-13,Sydney,60.21,240.84
111746,2652,388,4,2023-05-03,Auckland,42.81,171.24
111747,67,345,2,2024-04-14,Melbourne,159.19,318.38
111748,1905,438,4,2024-07-26,Melbourne,154.48,617.92
111749,3152,361,2,2023-08-22,Sydney,54.33,108.66
111750,1458,217,4,2023-01-07,Sydney,205.61,822.44
111751,126,325,4,2024-03-15,Melbourne,287.75,1151.0
111752,4512,10,2,2024-11-21,Melbourne,470.53,941.06
111753,2433,308,3,2024-02-13,Sydney,313.05,939.1500000000001
111754,3527,92,4,2024-06-24,Wellington,18.61,74.44
111755,4015,220,1,2024-02-15,Melbourne,19.15,19.15
111756,958,96,2,2023-07-02,Wellington,176.75,353.5
111757,1716,147,1,2023-05-03,Melbourne,66.47,66.47
111758,1650,476,1,2024-03-30,Melbourne,365.0,365.0
111759,2116,356,4,2024-10-20,Sydney,257.78,1031.12
111760,4228,366,3,2024-04-16,Auckland,72.29,216.87
111761,3897,36,3,2024-01-21,Christchurch,284.92,854.76
111762,2565,250,2,2023-07-03,Christchurch,129.94,259.88
111763,4407,302,2,2024-10-16,Sydney,498.93,997.86
111764,441,394,4,2023-05-26,Sydney,75.09,300.36
111765,4963,45,3,2023-11-03,Wellington,106.76,320.28000000000003
111766,247,285,3,2023-02-26,Christchurch,297.73,893.19
111767,4647,64,4,2024-02-19,Wellington,141.59,566.36
111768,80,394,3,2024-09-19,Auckland,75.09,225.27
111769,361,396,3,2023-01-14,Auckland,144.66,433.98
111770,2987,291,2,2023-08-21,Melbourne,427.15,854.3
111771,3783,270,3,2024-08-26,Melbourne,114.85,344.54999999999995
111772,4618,497,1,2023-02-06,Sydney,252.71,252.71
111773,891,122,2,2023-03-14,Wellington,224.87,449.74
111774,4434,494,4,2024-07-01,Melbourne,417.29,1669.16
111775,4125,181,1,2024-04-10,Wellington,177.3,177.3
111776,3328,41,4,2023-09-17,Melbourne,475.98,1903.92
111777,4863,251,2,2023-11-09,Wellington,61.55,123.1
111778,621,30,3,2023-03-26,Auckland,366.58,1099.74
111779,1601,149,3,2024-10-01,Sydney,483.3,1449.9
111780,495,416,4,2023-01-04,Sydney,216.67,866.68
111781,3599,148,4,2024-07-15,Sydney,469.37,1877.48
111782,19,6,3,2024-09-03,Wellington,120.15,360.45000000000005
111783,2076,303,3,2023-02-04,Wellington,450.51,1351.53
111784,3425,134,1,2023-01-16,Melbourne,21.01,21.01
111785,1807,305,2,2023-05-07,Melbourne,400.11,800.22
111786,3918,141,3,2023-10-23,Auckland,103.37,310.11
111787,4134,389,3,2023-06-13,Auckland,52.42,157.26
111788,2336,290,4,2024-02-25,Sydney,162.95,651.8
111789,2766,27,2,2024-04-13,Sydney,277.74,555.48
111790,2261,338,3,2023-04-27,Auckland,445.71,1337.1299999999999
111791,4824,495,1,2023-12-08,Christchurch,130.67,130.67
111792,1748,361,4,2023-11-06,Auckland,54.33,217.32
111793,4927,418,4,2024-01-31,Auckland,393.5,1574.0
111794,4494,349,1,2024-02-03,Christchurch,453.41,453.41
111795,2178,309,4,2023-05-02,Christchurch,32.7,130.8
111796,2059,105,1,2024-05-18,Christchurch,196.56,196.56
111797,20,26,3,2023-10-29,Christchurch,363.38,1090.1399999999999
111798,3628,24,1,2023-11-07,Wellington,279.08,279.08
111799,2065,365,2,2023-03-26,Christchurch,107.11,214.22
111800,2293,24,1,2024-04-04,Christchurch,279.08,279.08
111801,4291,289,1,2023-07-05,Sydney,193.94,193.94
111802,3204,216,4,2023-05-03,Wellington,182.67,730.68
111803,4790,94,1,2024-04-26,Melbourne,368.27,368.27
111804,2277,492,1,2023-05-14,Christchurch,377.74,377.74
111805,667,440,2,2024-09-22,Auckland,266.32,532.64
111806,2672,269,1,2023-09-13,Auckland,136.02,136.02
111807,4831,94,2,2023-02-17,Melbourne,368.27,736.54
111808,253,6,4,2024-04-11,Auckland,120.15,480.6
111809,714,262,1,2023-12-11,Melbourne,282.09,282.09
111810,1348,409,1,2024-06-22,Sydney,350.12,350.12
111811,972,292,1,2024-10-09,Sydney,113.95,113.95
111812,2522,84,4,2024-11-26,Auckland,249.48,997.92
111813,2722,473,3,2023-09-06,Sydney,490.29,1470.8700000000001
111814,4993,346,1,2024-02-03,Auckland,117.9,117.9
111815,1325,58,4,2024-11-21,Christchurch,75.69,302.76
111816,1865,304,2,2023-05-12,Wellington,463.4,926.8
111817,3951,224,3,2023-10-21,Wellington,33.83,101.49
111818,1330,126,1,2024-09-16,Sydney,21.74,21.74
111819,3362,440,2,2024-10-29,Melbourne,266.32,532.64
111820,4150,149,4,2024-04-16,Wellington,483.3,1933.2
111821,1206,58,1,2024-09-09,Sydney,75.69,75.69
111822,3486,13,2,2023-02-27,Melbourne,330.87,661.74
111823,4996,354,1,2023-08-02,Auckland,202.47,202.47
111824,1077,499,3,2024-02-27,Sydney,452.43,1357.29
111825,3224,133,1,2024-10-06,Melbourne,255.3,255.3
111826,3378,338,4,2023-10-30,Auckland,445.71,1782.84
111827,1453,28,2,2023-10-07,Wellington,386.35,772.7
111828,2038,382,1,2023-05-22,Sydney,290.75,290.75
111829,1523,283,2,2024-04-13,Melbourne,437.14,874.28
111830,1069,445,1,2024-06-20,Wellington,425.63,425.63
111831,3534,410,2,2024-09-03,Melbourne,107.66,215.32
111832,1010,3,2,2024-07-30,Christchurch,394.0,788.0
111833,1058,442,1,2023-05-16,Sydney,454.7,454.7
111834,2187,321,2,2024-01-31,Auckland,432.25,864.5
111835,4013,102,3,2023-10-29,Auckland,235.49,706.47
111836,4145,161,3,2024-10-05,Auckland,495.62,1486.8600000000001
111837,2995,113,1,2023-12-14,Auckland,491.37,491.37
111838,3399,91,3,2023-10-19,Melbourne,299.44,898.3199999999999
111839,1123,300,2,2023-11-09,Auckland,373.6,747.2
111840,2280,350,3,2024-11-27,Melbourne,450.02,1350.06
111841,4030,196,1,2023-11-21,Sydney,407.96,407.96
111842,3110,302,2,2023-04-08,Wellington,498.93,997.86
111843,4969,390,3,2024-02-08,Melbourne,250.0,750.0
111844,2865,269,1,2024-04-24,Melbourne,136.02,136.02
111845,1842,201,4,2023-04-25,Wellington,200.98,803.92
111846,1135,349,1,2023-09-08,Auckland,453.41,453.41
111847,628,301,1,2024-09-28,Christchurch,380.2,380.2
111848,1933,83,3,2023-01-03,Auckland,130.58,391.74
111849,4118,42,1,2024-01-22,Christchurch,320.45,320.45
111850,825,249,1,2023-08-15,Sydney,190.46,190.46
111851,4437,177,1,2024-07-04,Auckland,360.06,360.06
111852,4905,236,2,2023-11-27,Sydney,373.04,746.08
111853,4946,161,2,2023-05-18,Auckland,495.62,991.24
111854,1897,357,1,2024-09-21,Christchurch,211.25,211.25
111855,4297,142,2,2024-08-16,Auckland,428.04,856.08
111856,3077,205,3,2024-07-07,Wellington,328.51,985.53
111857,3670,196,3,2023-08-10,Melbourne,407.96,1223.8799999999999
111858,1849,493,3,2023-07-01,Melbourne,457.3,1371.9
111859,2138,439,2,2023-11-24,Christchurch,218.87,437.74
111860,2217,451,4,2024-11-22,Wellington,422.01,1688.04
111861,725,282,2,2023-11-22,Auckland,76.36,152.72
111862,3511,277,3,2024-06-04,Wellington,180.88,542.64
111863,3298,411,1,2023-09-02,Melbourne,463.44,463.44
111864,4641,259,3,2023-04-29,Christchurch,28.93,86.78999999999999
111865,298,173,1,2024-09-27,Auckland,31.62,31.62
111866,343,64,2,2024-02-01,Wellington,141.59,283.18
111867,1928,481,1,2024-01-10,Sydney,461.34,461.34
111868,3667,265,1,2023-09-15,Melbourne,451.86,451.86
111869,3450,8,4,2023-08-25,Christchurch,93.76,375.04
111870,3573,458,2,2023-07-01,Melbourne,75.59,151.18
111871,762,56,2,2024-07-15,Sydney,195.06,390.12
111872,895,427,2,2023-11-27,Sydney,103.73,207.46
111873,4254,471,2,2024-06-11,Wellington,18.91,37.82
111874,3693,158,1,2024-03-18,Sydney,437.78,437.78
111875,3924,269,2,2023-01-19,Sydney,136.02,272.04
111876,3420,322,2,2023-05-25,Sydney,227.02,454.04
111877,3146,440,3,2024-07-27,Auckland,266.32,798.96
111878,1294,351,1,2023-08-17,Christchurch,55.59,55.59
111879,1345,458,1,2024-07-18,Melbourne,75.59,75.59
111880,525,283,4,2024-07-18,Auckland,437.14,1748.56
111881,2393,476,1,2023-10-30,Christchurch,365.0,365.0
111882,152,481,3,2024-06-22,Melbourne,461.34,1384.02
111883,2633,186,2,2023-03-12,Christchurch,31.06,62.12
111884,550,497,4,2023-06-28,Auckland,252.71,1010.84
111885,3892,397,4,2023-02-06,Wellington,431.13,1724.52
111886,3398,466,4,2024-04-18,Christchurch,218.57,874.28
111887,3071,491,2,2023-10-21,Christchurch,408.08,816.16
111888,2157,29,4,2024-09-16,Christchurch,188.59,754.36
111889,1059,150,1,2023-06-10,Auckland,487.03,487.03
111890,724,80,4,2024-03-12,Melbourne,400.87,1603.48
111891,3536,389,1,2024-11-08,Christchurch,52.42,52.42
111892,3860,438,2,2023-08-21,Auckland,154.48,308.96
111893,1266,168,1,2023-04-23,Sydney,198.26,198.26
111894,179,181,1,2023-09-04,Wellington,177.3,177.3
111895,4729,400,3,2024-09-16,Wellington,355.44,1066.32
111896,4300,128,2,2024-10-19,Melbourne,393.44,786.88
111897,1889,108,1,2023-09-14,Sydney,438.77,438.77
111898,630,381,3,2023-03-19,Wellington,166.24,498.72
111899,377,75,4,2023-01-23,Auckland,8.99,35.96
111900,3228,83,2,2024-04-23,Melbourne,130.58,261.16
111901,2500,110,4,2023-07-19,Sydney,100.09,400.36
111902,2479,37,3,2023-11-02,Christchurch,348.56,1045.68
111903,1904,71,4,2023-01-15,Wellington,200.0,800.0
111904,3605,332,3,2024-02-28,Auckland,41.13,123.39000000000001
111905,304,264,2,2023-03-31,Wellington,468.36,936.72
111906,2508,40,1,2023-01-31,Christchurch,180.5,180.5
111907,1214,265,3,2024-04-15,Christchurch,451.86,1355.58
111908,80,332,1,2024-02-02,Auckland,41.13,41.13
111909,4172,4,2,2023-09-21,Melbourne,280.16,560.32
111910,3401,484,3,2023-07-24,Christchurch,208.7,626.0999999999999
111911,40,134,3,2023-07-05,Melbourne,21.01,63.03
111912,3784,275,4,2023-10-11,Wellington,193.76,775.04
111913,3330,393,4,2023-01-15,Auckland,469.16,1876.64
111914,4274,259,3,2023-12-18,Sydney,28.93,86.78999999999999
111915,895,246,1,2023-12-21,Wellington,269.07,269.07
111916,111,15,2,2024-10-04,Melbourne,249.57,499.14
111917,1141,387,3,2023-10-23,Auckland,477.65,1432.9499999999998
111918,4062,104,3,2023-06-06,Melbourne,197.44,592.3199999999999
111919,2768,9,1,2024-09-06,Auckland,407.49,407.49
111920,3632,258,3,2024-06-15,Sydney,306.61,919.83
111921,603,145,2,2024-11-13,Christchurch,107.27,214.54
111922,2337,24,1,2023-11-04,Melbourne,279.08,279.08
111923,2970,91,3,2024-08-21,Sydney,299.44,898.3199999999999
111924,2510,490,1,2024-03-02,Christchurch,257.85,257.85
111925,4624,45,4,2023-03-27,Auckland,106.76,427.04
111926,4117,479,1,2023-02-13,Wellington,72.05,72.05
111927,955,484,3,2024-09-01,Wellington,208.7,626.0999999999999
111928,5000,398,2,2024-08-30,Christchurch,246.74,493.48
111929,3207,278,4,2023-10-10,Melbourne,172.09,688.36
111930,3034,275,1,2023-03-18,Christchurch,193.76,193.76
111931,1746,394,1,2024-02-09,Sydney,75.09,75.09
111932,513,244,2,2024-10-24,Christchurch,495.13,990.26
111933,4315,136,1,2024-05-10,Sydney,279.38,279.38
111934,3848,158,3,2024-10-22,Auckland,437.78,1313.34
111935,860,415,4,2024-01-26,Melbourne,385.43,1541.72
111936,2918,171,1,2024-08-30,Christchurch,27.13,27.13
111937,4994,299,1,2023-03-22,Sydney,40.78,40.78
111938,1302,180,1,2023-07-11,Wellington,450.45,450.45
111939,3348,108,4,2023-02-07,Auckland,438.77,1755.08
111940,718,171,4,2023-05-24,Auckland,27.13,108.52
111941,2979,65,1,2024-11-02,Melbourne,213.43,213.43
111942,2729,100,2,2023-01-03,Wellington,153.68,307.36
111943,4058,251,3,2023-06-13,Wellington,61.55,184.64999999999998
111944,166,330,3,2023-07-06,Christchurch,197.63,592.89
111945,2255,422,2,2023-08-03,Wellington,419.45,838.9
111946,245,251,1,2024-07-03,Melbourne,61.55,61.55
111947,3564,178,1,2023-07-11,Wellington,69.99,69.99
111948,2420,285,3,2023-10-09,Auckland,297.73,893.19
111949,3939,437,3,2024-03-12,Wellington,445.43,1336.29
111950,721,331,4,2024-05-25,Sydney,379.16,1516.64
111951,4984,206,3,2024-08-02,Melbourne,329.51,988.53
111952,4212,333,2,2023-06-12,Wellington,433.26,866.52
111953,991,319,4,2024-04-25,Christchurch,236.0,944.0
111954,4866,179,4,2023-08-14,Wellington,470.59,1882.36
111955,4610,376,2,2024-02-06,Wellington,320.99,641.98
111956,4006,177,4,2023-02-09,Melbourne,360.06,1440.24
111957,3109,110,4,2023-02-01,Melbourne,100.09,400.36
111958,731,145,1,2024-02-14,Sydney,107.27,107.27
111959,3579,463,2,2024-10-29,Christchurch,260.89,521.78
111960,1048,152,3,2024-09-03,Sydney,473.37,1420.1100000000001
111961,2088,127,4,2023-12-29,Melbourne,205.14,820.56
111962,1892,320,1,2024-09-13,Wellington,245.85,245.85
111963,1932,92,3,2023-11-10,Melbourne,18.61,55.83
111964,1140,339,4,2024-07-07,Melbourne,489.72,1958.88
111965,3956,296,2,2024-05-17,Auckland,261.67,523.34
111966,4123,265,3,2024-08-09,Melbourne,451.86,1355.58
111967,4742,131,3,2024-09-30,Christchurch,352.88,1058.6399999999999
111968,1563,190,3,2023-01-18,Sydney,21.64,64.92
111969,1294,104,3,2023-02-18,Christchurch,197.44,592.3199999999999
111970,4886,182,2,2023-02-14,Melbourne,60.21,120.42
111971,433,339,3,2024-07-10,Melbourne,489.72,1469.16
111972,3604,416,4,2023-06-24,Sydney,216.67,866.68
111973,2435,67,3,2024-05-26,Christchurch,197.07,591.21
111974,128,213,2,2024-05-16,Auckland,214.53,429.06
111975,4432,305,3,2023-03-17,Wellington,400.11,1200.33
111976,969,376,3,2023-11-01,Melbourne,320.99,962.97
111977,689,222,4,2024-03-29,Sydney,411.69,1646.76
111978,2912,382,3,2024-03-23,Sydney,290.75,872.25
111979,3867,383,3,2024-01-15,Auckland,339.81,1019.4300000000001
111980,731,424,2,2024-01-31,Melbourne,496.88,993.76
111981,1410,165,2,2023-07-26,Auckland,492.15,984.3
111982,534,138,1,2023-06-02,Auckland,465.42,465.42
111983,4674,84,2,2023-05-08,Wellington,249.48,498.96
111984,304,177,3,2024-03-09,Wellington,360.06,1080.18
111985,2229,415,3,2023-08-03,Christchurch,385.43,1156.29
111986,4072,487,1,2024-06-15,Christchurch,109.25,109.25
111987,551,173,1,2024-04-30,Christchurch,31.62,31.62
111988,4618,211,3,2023-06-24,Auckland,320.93,962.79
111989,933,432,2,2023-04-16,Wellington,426.04,852.08
111990,4881,295,3,2024-03-16,Wellington,109.24,327.71999999999997
111991,4483,91,1,2024-09-06,Sydney,299.44,299.44
111992,341,322,3,2024-08-03,Wellington,227.02,681.0600000000001
111993,3916,272,3,2023-08-13,Auckland,56.69,170.07
111994,4283,187,1,2024-10-20,Auckland,75.14,75.14
111995,4848,262,1,2023-06-09,Christchurch,282.09,282.09
111996,1765,395,2,2024-06-15,Wellington,190.98,381.96
111997,4525,88,2,2023-08-06,Christchurch,274.05,548.1
111998,553,205,2,2023-10-31,Melbourne,328.51,657.02
111999,4803,278,2,2023-09-29,Christchurch,172.09,344.18
112000,4485,483,4,2024-02-25,Auckland,104.37,417.48
112001,3490,399,3,2023-12-30,Wellington,18.29,54.87
112002,447,324,2,2023-01-22,Wellington,497.4,994.8
112003,141,206,1,2024-07-13,Christchurch,329.51,329.51
112004,2649,398,3,2023-12-28,Sydney,246.74,740.22
112005,4349,54,1,2023-01-20,Melbourne,142.01,142.01
112006,466,491,4,2024-04-04,Sydney,408.08,1632.32
112007,829,456,4,2024-02-16,Sydney,34.21,136.84
112008,3821,31,3,2024-04-09,Wellington,208.28,624.84
112009,899,270,1,2023-03-21,Auckland,114.85,114.85
112010,480,383,4,2023-04-29,Auckland,339.81,1359.24
112011,4626,367,2,2024-11-06,Christchurch,215.2,430.4
112012,2720,255,4,2024-02-10,Auckland,437.49,1749.96
112013,1504,266,1,2024-06-07,Christchurch,273.92,273.92
112014,349,372,1,2023-06-04,Christchurch,393.69,393.69
112015,2341,139,3,2023-04-08,Sydney,345.2,1035.6
112016,2147,321,4,2024-11-04,Wellington,432.25,1729.0
112017,664,406,2,2024-07-30,Melbourne,135.28,270.56
112018,2488,6,2,2024-06-04,Auckland,120.15,240.3
112019,3043,48,2,2024-01-11,Christchurch,257.97,515.94
112020,4328,159,4,2024-03-17,Sydney,34.52,138.08
112021,4302,274,3,2023-05-29,Christchurch,248.92,746.76
112022,3005,182,2,2023-10-09,Wellington,60.21,120.42
112023,3739,110,3,2023-04-05,Sydney,100.09,300.27
