inventory_id,product_id,stock_level,warehouse,date
24497,431,608,WH_C,2023-12-27
24498,450,375,WH_A,2023-12-09
24499,241,257,WH_A,2024-01-22
24500,269,393,WH_B,2023-06-10
24501,172,831,WH_B,2024-03-22
24502,292,490,WH_A,2023-11-08
24503,212,734,WH_B,2024-02-20
24504,456,552,WH_A,2023-04-19
24505,57,962,WH_B,2024-08-17
24506,166,145,WH_A,2024-04-03
24507,283,846,WH_A,2024-01-03
24508,145,366,WH_A,2024-05-06
24509,413,886,WH_C,2023-03-27
24510,93,861,WH_C,2023-12-30
24511,207,352,WH_B,2024-10-02
24512,298,940,WH_B,2024-08-08
24513,329,558,WH_A,2023-11-28
24514,76,228,WH_C,2024-02-10
24515,332,766,WH_B,2024-09-26
24516,373,715,WH_A,2024-01-18
24517,110,503,WH_B,2023-05-23
24518,397,250,WH_A,2023-07-25
24519,415,35,WH_B,2023-06-07
24520,425,586,WH_B,2024-11-02
24521,490,823,WH_B,2023-05-21
24522,461,40,WH_B,2024-10-07
24523,344,930,WH_A,2023-08-04
24524,439,530,WH_C,2023-12-26
24525,411,352,WH_A,2024-02-05
24526,204,645,WH_A,2024-03-31
24527,32,433,WH_A,2024-10-21
24528,291,132,WH_A,2024-01-12
24529,78,27,WH_A,2023-01-29
24530,210,109,WH_C,2024-07-20
24531,451,243,WH_C,2023-05-18
24532,183,174,WH_A,2023-07-08
24533,151,920,WH_A,2024-03-20
24534,84,330,WH_B,2024-05-30
24535,53,359,WH_A,2023-08-04
24536,337,192,WH_C,2023-02-06
24537,465,312,WH_B,2023-11-02
24538,100,677,WH_C,2024-08-08
24539,341,258,WH_C,2024-02-19
24540,49,4,WH_B,2023-06-01
24541,12,996,WH_C,2024-05-30
24542,392,73,WH_B,2024-04-13
24543,444,125,WH_B,2024-07-02
24544,221,62,WH_A,2023-07-10
24545,497,930,WH_C,2023-01-22
24546,481,127,WH_C,2023-02-13
24547,63,423,WH_A,2024-08-29
24548,55,327,WH_A,2023-06-04
24549,240,426,WH_C,2024-04-21
24550,337,117,WH_A,2024-07-27
24551,90,983,WH_A,2024-01-21
24552,102,288,WH_C,2023-10-01
24553,177,524,WH_A,2024-04-22
24554,203,417,WH_B,2023-11-12
24555,194,179,WH_A,2023-01-15
24556,294,908,WH_B,2024-05-12
24557,136,517,WH_B,2024-06-04
24558,179,100,WH_C,2023-06-05
24559,149,893,WH_B,2024-02-19
24560,251,399,WH_C,2024-10-12
24561,474,912,WH_A,2024-04-22
24562,296,235,WH_C,2023-07-02
24563,165,553,WH_B,2023-08-01
24564,443,735,WH_C,2024-07-18
24565,180,225,WH_C,2023-12-25
24566,180,708,WH_C,2023-11-26
24567,397,653,WH_B,2023-09-04
24568,140,837,WH_C,2023-05-28
24569,412,920,WH_B,2023-02-25
24570,435,608,WH_B,2023-01-22
24571,57,413,WH_C,2024-05-22
24572,153,596,WH_B,2023-07-23
24573,287,570,WH_C,2023-09-24
24574,323,717,WH_B,2024-06-24
24575,376,489,WH_C,2023-09-27
24576,350,275,WH_C,2024-10-17
24577,71,463,WH_C,2024-11-30
24578,106,598,WH_A,2024-05-19
24579,225,501,WH_A,2023-07-16
24580,82,807,WH_B,2024-03-29
24581,299,201,WH_C,2023-08-16
24582,190,202,WH_B,2023-05-05
24583,403,259,WH_B,2023-08-25
24584,450,216,WH_A,2024-06-26
24585,120,126,WH_C,2024-08-06
24586,97,976,WH_C,2024-07-31
24587,438,371,WH_A,2023-12-21
24588,253,217,WH_A,2023-10-21
24589,403,988,WH_C,2024-01-21
24590,64,771,WH_B,2024-04-12
24591,152,78,WH_C,2023-02-11
24592,132,582,WH_B,2023-02-27
24593,268,433,WH_A,2023-12-13
24594,152,375,WH_B,2024-04-08
24595,500,412,WH_A,2023-12-18
24596,238,806,WH_B,2024-01-02
24597,442,989,WH_B,2024-01-08
24598,255,172,WH_C,2024-07-25
24599,80,737,WH_C,2023-09-08
24600,319,242,WH_B,2023-02-21
24601,107,187,WH_C,2023-03-01
24602,429,137,WH_B,2024-11-23
24603,312,410,WH_B,2024-07-18
24604,44,880,WH_A,2024-09-08
24605,343,682,WH_B,2023-05-08
24606,373,230,WH_A,2023-01-10
24607,368,154,WH_C,2023-10-20
24608,353,498,WH_B,2024-07-18
24609,256,754,WH_B,2024-09-02
24610,3,91,WH_B,2024-02-20
24611,272,242,WH_C,2023-02-15
24612,357,517,WH_A,2024-09-03
24613,367,703,WH_A,2024-01-19
24614,314,471,WH_A,2024-06-03
24615,467,925,WH_A,2024-09-25
24616,238,137,WH_C,2023-11-28
24617,158,835,WH_C,2024-01-20
24618,431,281,WH_A,2023-08-13
24619,427,815,WH_A,2024-10-04
24620,293,658,WH_C,2024-09-01
24621,462,247,WH_C,2024-06-15
24622,280,472,WH_A,2024-08-17
24623,361,21,WH_B,2024-10-28
24624,288,201,WH_A,2024-04-11
24625,359,364,WH_A,2024-03-06
24626,35,381,WH_C,2023-10-10
24627,85,292,WH_B,2023-05-21
24628,199,703,WH_C,2023-04-10
24629,214,9,WH_B,2023-08-16
24630,315,637,WH_B,2023-05-28
24631,84,486,WH_A,2023-04-25
24632,281,813,WH_A,2024-09-02
24633,234,668,WH_C,2024-01-27
24634,145,380,WH_B,2024-07-13
24635,84,838,WH_C,2023-08-24
24636,426,418,WH_C,2023-06-28
24637,85,128,WH_B,2023-05-27
24638,374,35,WH_A,2023-02-26
24639,30,503,WH_B,2023-06-23
24640,313,282,WH_B,2023-08-14
24641,170,549,WH_C,2023-12-10
24642,410,570,WH_C,2023-09-19
24643,467,186,WH_B,2024-11-30
24644,31,577,WH_A,2023-07-26
24645,110,27,WH_C,2024-10-01
24646,253,796,WH_B,2023-05-22
24647,43,943,WH_A,2024-07-01
24648,7,189,WH_B,2023-11-19
24649,140,660,WH_B,2024-02-05
24650,83,788,WH_C,2023-10-05
24651,165,100,WH_A,2023-05-29
24652,394,760,WH_B,2024-10-01
24653,195,312,WH_A,2023-10-17
24654,104,555,WH_B,2023-09-04
24655,83,311,WH_C,2024-04-14
24656,194,533,WH_A,2023-03-10
24657,268,179,WH_A,2023-03-05
24658,297,119,WH_A,2023-03-11
24659,47,954,WH_C,2023-09-27
24660,135,268,WH_C,2023-05-17
24661,302,27,WH_B,2024-01-23
24662,135,163,WH_B,2024-07-25
24663,91,453,WH_B,2024-08-09
24664,177,238,WH_B,2024-04-13
24665,212,380,WH_A,2024-06-16
24666,190,73,WH_C,2024-06-20
24667,171,217,WH_B,2023-06-03
24668,450,835,WH_C,2023-05-14
24669,103,889,WH_A,2023-01-16
24670,456,853,WH_A,2023-09-25
24671,99,196,WH_C,2024-08-10
24672,104,593,WH_C,2023-06-01
24673,493,578,WH_A,2023-12-02
24674,456,79,WH_B,2024-06-05
24675,463,951,WH_C,2023-10-29
24676,410,454,WH_B,2024-08-02
24677,361,474,WH_C,2023-10-19
24678,143,99,WH_B,2024-06-27
24679,207,814,WH_B,2024-05-07
24680,228,825,WH_A,2024-01-26
24681,403,79,WH_A,2023-03-02
24682,372,945,WH_C,2024-09-17
24683,350,727,WH_C,2024-07-16
24684,233,956,WH_C,2024-02-19
24685,392,11,WH_A,2023-05-28
24686,356,722,WH_C,2023-02-23
24687,68,676,WH_A,2023-06-02
24688,378,13,WH_C,2024-11-22
24689,368,884,WH_C,2024-01-03
24690,473,730,WH_A,2023-10-17
24691,253,944,WH_B,2024-11-17
24692,20,571,WH_A,2024-07-31
24693,34,313,WH_A,2023-03-16
24694,115,38,WH_B,2024-09-08
24695,157,263,WH_A,2023-08-15
24696,484,700,WH_B,2023-08-03
24697,175,550,WH_B,2023-06-14
24698,28,325,WH_C,2024-08-05
24699,255,180,WH_A,2023-12-30
24700,460,969,WH_B,2024-04-24
24701,183,69,WH_A,2023-11-16
24702,335,654,WH_B,2023-08-16
24703,391,290,WH_C,2024-06-21
24704,468,607,WH_C,2023-12-29
24705,328,689,WH_A,2024-03-25
24706,213,141,WH_A,2024-11-21
24707,498,510,WH_B,2023-10-24
24708,431,571,WH_A,2023-03-08
24709,19,959,WH_A,2024-08-10
24710,88,736,WH_B,2024-08-27
24711,401,517,WH_C,2024-05-20
24712,24,990,WH_A,2023-03-08
24713,376,300,WH_B,2024-03-17
24714,159,238,WH_C,2023-10-17
24715,37,363,WH_A,2023-04-20
24716,232,166,WH_B,2024-04-15
24717,456,744,WH_B,2024-03-24
24718,214,483,WH_A,2024-01-21
24719,439,52,WH_C,2023-07-25
24720,359,51,WH_A,2024-03-24
24721,316,899,WH_A,2024-03-28
24722,496,377,WH_C,2024-09-02
24723,115,677,WH_B,2023-07-05
24724,425,720,WH_B,2023-02-09
24725,141,687,WH_B,2023-05-11
24726,49,535,WH_B,2024-06-30
24727,482,895,WH_A,2023-11-03
24728,49,393,WH_B,2024-10-02
24729,277,422,WH_B,2024-03-19
24730,338,524,WH_C,2024-11-08
24731,471,241,WH_B,2023-12-15
24732,70,364,WH_C,2023-02-03
24733,18,698,WH_C,2023-09-06
24734,76,781,WH_B,2024-09-25
24735,135,161,WH_A,2023-03-25
24736,82,818,WH_C,2023-10-21
24737,97,805,WH_A,2023-12-18
24738,342,858,WH_C,2024-06-24
24739,450,997,WH_C,2024-03-26
24740,229,479,WH_B,2024-07-21
24741,193,929,WH_C,2023-04-01
24742,106,47,WH_C,2024-04-24
24743,166,238,WH_A,2023-04-05
24744,134,763,WH_A,2023-08-25
24745,30,302,WH_A,2024-09-28
24746,332,148,WH_C,2024-04-22
24747,157,62,WH_C,2023-07-22
24748,266,677,WH_A,2024-08-12
24749,118,871,WH_C,2024-10-22
24750,26,353,WH_A,2023-09-16
24751,122,858,WH_C,2024-08-30
24752,287,383,WH_B,2023-06-03
24753,417,754,WH_B,2024-05-07
24754,104,521,WH_A,2024-03-25
24755,119,227,WH_A,2024-02-18
24756,125,243,WH_A,2024-09-23
24757,376,419,WH_C,2024-02-17
24758,451,421,WH_C,2023-10-22
24759,189,422,WH_B,2023-01-12
24760,229,150,WH_A,2023-12-10
24761,32,82,WH_A,2023-11-08
24762,17,174,WH_A,2023-07-21
24763,323,736,WH_B,2024-04-19
24764,258,734,WH_A,2023-01-26
24765,186,405,WH_A,2023-06-22
24766,249,127,WH_C,2023-03-03
24767,249,291,WH_C,2023-08-30
24768,154,57,WH_C,2024-01-27
24769,278,582,WH_B,2023-07-08
24770,322,943,WH_B,2023-09-09
24771,143,888,WH_C,2023-07-26
24772,413,825,WH_C,2023-07-26
24773,491,459,WH_B,2023-01-03
24774,163,994,WH_B,2024-08-06
24775,310,213,WH_B,2024-05-21
24776,296,668,WH_C,2023-04-01
24777,328,482,WH_B,2024-01-31
24778,72,167,WH_C,2024-05-15
24779,374,727,WH_C,2023-09-10
24780,3,323,WH_B,2023-02-28
24781,497,837,WH_B,2023-05-06
24782,228,591,WH_A,2023-10-24
24783,358,332,WH_C,2023-08-18
24784,83,547,WH_C,2024-05-14
24785,313,895,WH_B,2024-09-05
24786,413,512,WH_B,2024-11-25
24787,187,450,WH_A,2024-03-25
24788,44,86,WH_B,2024-11-14
24789,498,659,WH_C,2023-02-06
24790,478,462,WH_C,2024-09-27
24791,269,44,WH_B,2023-12-08
24792,74,779,WH_A,2024-01-19
24793,189,156,WH_A,2023-02-15
24794,187,370,WH_C,2023-04-30
24795,303,661,WH_C,2024-05-03
24796,439,84,WH_C,2023-12-22
24797,415,369,WH_B,2024-09-06
24798,496,382,WH_C,2023-07-15
24799,60,443,WH_B,2023-10-02
24800,493,92,WH_B,2023-09-16
24801,51,372,WH_B,2023-09-29
24802,103,999,WH_A,2024-11-14
24803,141,852,WH_B,2024-04-12
24804,118,482,WH_A,2024-02-17
24805,413,605,WH_C,2023-10-09
24806,386,47,WH_B,2024-04-06
24807,47,599,WH_C,2023-02-03
24808,341,21,WH_C,2023-02-11
24809,60,420,WH_C,2024-08-29
24810,12,527,WH_A,2023-06-22
24811,79,507,WH_A,2024-08-14
24812,495,621,WH_A,2024-06-21
24813,418,937,WH_B,2024-11-15
24814,465,263,WH_B,2023-04-20
24815,238,511,WH_A,2023-05-01
24816,369,103,WH_A,2023-07-05
24817,412,622,WH_A,2023-07-20
24818,178,96,WH_A,2024-05-27
24819,128,245,WH_A,2023-01-31
24820,294,847,WH_A,2023-03-04
24821,34,67,WH_C,2024-06-11
24822,53,832,WH_C,2023-06-05
24823,150,93,WH_B,2023-01-13
24824,190,649,WH_C,2023-01-09
24825,434,956,WH_C,2024-07-19
24826,319,917,WH_C,2023-06-03
24827,239,711,WH_C,2023-09-04
24828,127,875,WH_B,2023-12-02
24829,95,526,WH_B,2023-03-03
24830,394,977,WH_A,2023-12-09
24831,466,156,WH_A,2024-03-14
24832,496,812,WH_A,2024-04-18
24833,30,124,WH_A,2023-10-23
24834,101,117,WH_B,2023-04-09
24835,63,373,WH_A,2023-04-14
24836,152,834,WH_A,2024-01-14
24837,346,389,WH_B,2023-10-01
24838,157,783,WH_B,2024-06-11
24839,310,844,WH_B,2023-08-13
24840,310,70,WH_A,2024-07-10
24841,140,908,WH_B,2024-10-21
24842,414,935,WH_B,2023-08-07
24843,336,583,WH_A,2023-01-13
24844,41,642,WH_C,2024-06-01
24845,408,868,WH_A,2023-12-26
24846,171,669,WH_B,2023-08-12
24847,405,759,WH_B,2023-07-31
24848,252,457,WH_C,2024-05-30
24849,405,762,WH_C,2024-03-16
24850,470,537,WH_C,2024-04-09
24851,19,236,WH_B,2024-05-17
24852,2,633,WH_A,2024-08-17
24853,89,31,WH_B,2023-12-13
24854,440,680,WH_B,2024-08-28
24855,44,526,WH_A,2024-01-26
24856,489,373,WH_B,2023-09-30
24857,361,438,WH_B,2023-04-11
24858,4,162,WH_C,2023-11-14
24859,266,377,WH_C,2023-11-17
24860,389,854,WH_C,2023-12-29
24861,352,736,WH_A,2024-04-02
24862,485,818,WH_B,2023-05-07
24863,363,276,WH_A,2023-12-19
24864,30,213,WH_B,2024-11-17
24865,281,504,WH_A,2024-08-09
24866,354,290,WH_A,2024-06-02
24867,244,174,WH_A,2023-06-14
24868,384,777,WH_B,2024-11-21
24869,85,228,WH_A,2024-10-11
24870,245,85,WH_B,2023-05-24
24871,134,456,WH_C,2024-04-10
24872,213,185,WH_C,2023-12-15
24873,131,236,WH_C,2024-04-07
24874,183,252,WH_B,2024-02-15
24875,433,460,WH_B,2024-09-03
24876,301,628,WH_C,2023-03-03
24877,195,558,WH_A,2024-10-23
24878,52,26,WH_A,2023-10-06
24879,384,289,WH_B,2023-04-04
24880,491,977,WH_C,2023-05-15
24881,146,195,WH_B,2023-10-01
24882,402,661,WH_C,2023-04-08
24883,433,591,WH_B,2024-09-26
24884,152,270,WH_C,2024-02-06
24885,475,227,WH_A,2024-10-05
24886,185,321,WH_A,2024-03-05
24887,260,584,WH_B,2023-03-21
24888,142,152,WH_C,2024-09-23
24889,38,609,WH_B,2024-04-19
24890,52,714,WH_A,2024-05-19
24891,436,147,WH_A,2024-07-26
24892,149,311,WH_B,2024-08-11
24893,45,920,WH_B,2024-10-27
24894,439,131,WH_B,2023-08-23
24895,318,955,WH_C,2023-11-04
24896,158,730,WH_B,2023-06-22
24897,43,822,WH_B,2024-01-28
24898,187,364,WH_C,2024-01-09
24899,456,747,WH_C,2023-07-18
24900,397,488,WH_A,2024-08-20
24901,64,225,WH_A,2023-06-11
24902,244,824,WH_A,2024-09-23
24903,365,732,WH_C,2023-12-27
24904,30,956,WH_B,2024-03-15
24905,446,614,WH_C,2023-09-15
24906,270,431,WH_C,2023-11-03
24907,57,300,WH_A,2024-05-17
24908,109,972,WH_C,2023-10-10
24909,299,850,WH_A,2023-11-28
24910,96,135,WH_C,2023-10-14
24911,375,652,WH_A,2023-12-17
24912,96,526,WH_A,2023-01-18
24913,476,847,WH_C,2023-02-16
24914,467,657,WH_C,2023-05-01
24915,182,198,WH_C,2023-07-19
24916,473,379,WH_C,2024-03-12
24917,231,197,WH_A,2024-02-21
24918,450,120,WH_B,2024-08-20
24919,483,912,WH_A,2023-08-03
24920,362,638,WH_B,2024-10-16
24921,386,119,WH_B,2024-01-02
24922,367,945,WH_A,2024-03-27
24923,75,503,WH_B,2024-04-25
24924,447,412,WH_B,2024-04-12
24925,234,19,WH_A,2023-05-31
24926,164,814,WH_B,2024-02-18
24927,35,557,WH_B,2024-08-04
24928,177,472,WH_C,2024-06-27
24929,365,487,WH_B,2024-06-12
24930,341,453,WH_A,2024-03-14
24931,304,960,WH_A,2024-09-18
24932,168,210,WH_B,2023-08-17
24933,141,370,WH_B,2024-01-04
24934,392,325,WH_C,2023-03-03
24935,82,962,WH_A,2024-03-31
24936,72,772,WH_B,2023-12-04
24937,279,160,WH_A,2024-02-14
24938,99,281,WH_C,2023-04-05
24939,478,377,WH_C,2024-01-30
24940,206,444,WH_C,2023-09-22
24941,155,194,WH_C,2023-01-09
24942,182,589,WH_A,2024-06-18
24943,320,85,WH_B,2024-08-26
24944,221,534,WH_A,2024-05-03
24945,281,249,WH_C,2023-11-02
24946,468,690,WH_A,2024-05-11
24947,213,907,WH_C,2024-01-29
24948,97,884,WH_C,2024-03-06
24949,306,519,WH_C,2023-12-01
24950,63,21,WH_C,2023-02-05
24951,412,107,WH_A,2024-04-05
24952,235,93,WH_A,2023-10-10
24953,379,991,WH_A,2023-10-04
24954,139,770,WH_B,2024-10-18
24955,174,364,WH_A,2023-05-10
24956,263,920,WH_B,2023-01-10
24957,98,147,WH_C,2023-04-20
24958,39,633,WH_A,2024-09-25
24959,241,891,WH_B,2023-02-04
24960,137,519,WH_B,2023-04-05
24961,299,91,WH_C,2024-11-11
24962,256,546,WH_B,2024-10-13
24963,16,369,WH_C,2024-03-05
24964,378,423,WH_A,2024-11-15
24965,327,428,WH_C,2024-08-13
24966,280,275,WH_A,2024-11-27
24967,469,820,WH_A,2023-03-25
24968,214,409,WH_A,2024-10-02
24969,300,866,WH_B,2023-03-14
24970,144,632,WH_B,2023-01-16
24971,90,35,WH_C,2023-10-26
24972,348,896,WH_B,2023-10-26
24973,125,930,WH_B,2023-07-31
24974,137,475,WH_A,2024-01-09
24975,234,186,WH_B,2024-07-05
24976,305,940,WH_B,2023-09-08
24977,11,967,WH_C,2023-12-07
24978,375,965,WH_B,2023-03-24
24979,224,32,WH_C,2023-09-24
24980,264,476,WH_B,2024-06-16
24981,245,217,WH_C,2023-12-09
24982,439,799,WH_C,2024-05-05
24983,360,853,WH_B,2024-05-11
24984,140,876,WH_B,2024-06-13
24985,305,136,WH_C,2023-07-20
24986,18,720,WH_C,2024-11-08
24987,14,500,WH_C,2023-02-28
24988,276,713,WH_A,2024-05-31
24989,102,830,WH_A,2024-04-29
24990,198,621,WH_B,2024-07-24
24991,64,576,WH_C,2023-12-07
24992,161,631,WH_C,2023-03-19
24993,168,206,WH_A,2023-07-01
24994,200,444,WH_C,2023-10-13
24995,319,685,WH_C,2023-04-30
24996,8,938,WH_B,2023-09-21
24997,206,346,WH_B,2024-10-20
24998,124,730,WH_C,2024-11-11
24999,415,93,WH_A,2023-03-21
25000,490,429,WH_C,2024-06-05
25001,111,503,WH_A,2024-02-25
25002,155,129,WH_B,2023-08-28
25003,263,33,WH_B,2023-10-11
25004,20,862,WH_B,2023-10-03
25005,364,645,WH_A,2024-03-20
25006,339,915,WH_A,2024-01-27
25007,481,302,WH_C,2023-07-15
25008,127,700,WH_A,2024-06-12
25009,126,831,WH_A,2023-01-07
25010,5,943,WH_A,2024-09-17
25011,494,288,WH_B,2024-08-28
25012,464,678,WH_A,2024-07-13
25013,316,398,WH_A,2024-08-22
25014,231,632,WH_B,2024-11-26
25015,459,168,WH_C,2024-07-17
25016,437,541,WH_B,2024-07-20
25017,4,427,WH_B,2024-04-10
25018,349,200,WH_A,2024-11-08
25019,426,368,WH_B,2023-10-04
25020,339,29,WH_C,2023-09-16
25021,210,68,WH_C,2023-06-13
25022,225,344,WH_B,2023-09-11
25023,244,625,WH_A,2024-05-11
25024,174,129,WH_B,2024-07-07
25025,262,803,WH_C,2023-03-17
25026,421,793,WH_C,2023-07-16
25027,308,128,WH_C,2024-01-15
25028,85,414,WH_C,2023-11-04
25029,157,967,WH_B,2023-06-27
25030,292,712,WH_A,2024-04-12
25031,210,253,WH_A,2024-04-27
25032,26,607,WH_A,2024-04-15
25033,118,234,WH_B,2024-09-13
25034,192,877,WH_A,2024-05-04
25035,173,608,WH_A,2023-06-23
25036,148,660,WH_C,2023-10-12
25037,342,696,WH_B,2023-04-02
25038,331,737,WH_B,2024-06-08
25039,20,866,WH_C,2023-10-22
25040,165,637,WH_C,2024-08-09
25041,339,33,WH_C,2023-08-22
25042,217,940,WH_A,2023-11-24
25043,269,254,WH_A,2024-08-27
25044,108,411,WH_C,2024-01-09
25045,353,910,WH_B,2024-05-23
25046,284,56,WH_B,2024-11-11
25047,487,438,WH_C,2024-11-15
25048,117,232,WH_C,2023-09-22
25049,247,278,WH_C,2024-01-06
25050,387,76,WH_A,2023-09-13
25051,35,977,WH_C,2024-10-16
25052,488,374,WH_B,2023-02-03
25053,381,135,WH_A,2024-08-08
25054,8,273,WH_C,2023-01-03
25055,285,837,WH_B,2023-04-13
25056,91,888,WH_C,2024-05-29
25057,120,227,WH_A,2024-07-07
25058,148,52,WH_C,2023-04-04
25059,154,80,WH_C,2024-04-21
25060,325,596,WH_C,2024-07-10
25061,12,926,WH_B,2023-10-28
25062,401,879,WH_A,2023-08-05
25063,386,444,WH_A,2023-12-24
25064,184,252,WH_B,2023-11-20
25065,436,827,WH_B,2024-03-31
25066,194,86,WH_C,2023-02-18
25067,387,305,WH_A,2024-10-01
25068,356,130,WH_C,2023-06-19
25069,363,179,WH_C,2024-11-07
25070,148,568,WH_C,2024-01-12
25071,218,420,WH_B,2024-06-28
25072,414,714,WH_B,2023-01-15
25073,410,906,WH_A,2023-11-19
25074,329,682,WH_C,2023-02-06
25075,167,937,WH_A,2024-11-23
25076,74,380,WH_C,2023-10-01
25077,60,386,WH_A,2023-11-02
25078,200,996,WH_C,2023-05-12
25079,109,431,WH_B,2024-05-09
25080,332,38,WH_B,2024-10-10
25081,315,618,WH_C,2023-03-03
25082,134,230,WH_B,2023-04-19
25083,319,474,WH_C,2024-01-19
25084,469,268,WH_C,2024-02-29
25085,389,60,WH_A,2024-03-13
25086,101,836,WH_C,2023-01-11
25087,188,787,WH_B,2024-03-29
25088,31,328,WH_A,2024-05-10
25089,390,699,WH_B,2024-07-06
25090,431,385,WH_C,2023-06-25
25091,282,499,WH_C,2023-11-21
25092,425,729,WH_A,2024-11-26
25093,178,854,WH_C,2024-03-11
25094,401,482,WH_C,2023-03-20
25095,85,666,WH_B,2024-04-28
25096,255,797,WH_B,2024-05-22
25097,373,776,WH_B,2023-08-23
25098,198,557,WH_A,2024-09-10
25099,117,537,WH_A,2023-05-09
25100,253,497,WH_A,2024-10-11
25101,134,133,WH_A,2024-02-06
25102,27,479,WH_B,2024-01-14
25103,308,49,WH_B,2023-03-02
25104,287,961,WH_B,2024-09-01
25105,156,127,WH_C,2023-02-25
25106,180,217,WH_B,2023-01-25
25107,270,536,WH_A,2024-11-18
25108,96,136,WH_C,2024-11-30
25109,333,889,WH_A,2023-11-17
25110,482,653,WH_A,2023-10-03
25111,276,564,WH_B,2023-11-12
25112,455,657,WH_A,2023-08-20
25113,226,897,WH_C,2024-03-16
25114,237,111,WH_B,2024-04-05
25115,335,345,WH_B,2023-07-08
25116,230,431,WH_C,2024-01-01
25117,70,745,WH_B,2023-08-02
25118,83,803,WH_B,2023-11-18
25119,337,18,WH_C,2024-06-02
25120,144,638,WH_B,2024-03-19
25121,401,593,WH_B,2023-07-01
25122,321,142,WH_C,2023-08-02
25123,185,172,WH_C,2023-02-25
25124,379,835,WH_A,2023-03-17
25125,477,979,WH_B,2023-01-01
25126,262,564,WH_C,2023-07-01
25127,372,685,WH_A,2024-05-23
25128,460,995,WH_C,2023-01-28
25129,416,999,WH_A,2023-11-20
25130,83,511,WH_A,2023-08-10
25131,389,803,WH_C,2024-04-28
25132,44,653,WH_A,2024-04-29
25133,211,177,WH_B,2024-06-19
25134,500,24,WH_A,2023-12-14
25135,318,157,WH_A,2023-01-12
25136,109,630,WH_C,2024-11-17
25137,430,452,WH_C,2024-08-21
25138,370,957,WH_A,2023-12-08
25139,227,923,WH_A,2024-05-24
25140,199,642,WH_C,2023-05-19
25141,343,812,WH_A,2023-02-24
25142,23,259,WH_C,2023-12-29
25143,221,77,WH_C,2024-01-19
25144,178,608,WH_C,2023-09-20
25145,7,680,WH_A,2023-10-24
25146,79,214,WH_B,2024-03-17
25147,236,117,WH_A,2023-01-31
25148,114,60,WH_C,2024-08-12
25149,33,532,WH_A,2024-05-22
25150,140,399,WH_A,2023-02-25
25151,396,309,WH_B,2024-09-04
25152,5,75,WH_A,2024-02-13
25153,36,649,WH_A,2023-06-24
25154,358,42,WH_C,2023-06-09
25155,77,441,WH_C,2023-09-17
25156,430,11,WH_A,2024-03-20
25157,170,371,WH_B,2023-06-07
25158,402,833,WH_B,2023-04-29
25159,59,640,WH_C,2024-02-24
25160,179,978,WH_A,2023-06-06
25161,124,31,WH_A,2023-09-27
25162,45,655,WH_B,2024-05-14
25163,485,985,WH_C,2023-11-01
25164,142,341,WH_B,2024-05-14
25165,74,945,WH_C,2024-02-24
25166,60,990,WH_C,2024-11-21
25167,154,443,WH_A,2023-07-18
25168,499,287,WH_B,2024-01-27
25169,500,329,WH_C,2024-05-23
25170,303,32,WH_A,2024-09-18
25171,433,244,WH_A,2023-06-01
25172,247,712,WH_C,2024-01-01
25173,140,447,WH_B,2024-11-15
25174,327,34,WH_A,2023-03-07
25175,186,855,WH_C,2024-03-16
25176,462,743,WH_B,2023-10-03
25177,344,323,WH_B,2023-08-29
25178,309,61,WH_B,2024-07-13
25179,377,664,WH_C,2024-03-23
25180,182,8,WH_B,2023-10-27
25181,298,650,WH_B,2023-06-27
25182,262,49,WH_B,2023-08-16
25183,102,830,WH_C,2023-02-24
25184,311,787,WH_A,2024-11-18
25185,282,341,WH_C,2024-03-11
25186,280,554,WH_C,2024-08-29
25187,462,946,WH_A,2023-09-13
25188,45,670,WH_C,2024-04-07
25189,373,66,WH_C,2023-07-10
25190,464,486,WH_C,2024-06-18
25191,343,154,WH_B,2023-01-06
25192,464,902,WH_A,2024-06-05
25193,157,509,WH_C,2023-10-28
25194,150,15,WH_B,2023-03-13
25195,186,421,WH_B,2023-07-19
25196,220,646,WH_B,2023-01-26
25197,241,337,WH_A,2023-12-11
25198,111,436,WH_C,2024-08-19
25199,97,792,WH_C,2024-04-17
25200,21,313,WH_B,2024-05-05
25201,235,998,WH_C,2023-06-01
25202,46,514,WH_B,2024-03-02
25203,354,219,WH_A,2023-08-29
25204,498,226,WH_A,2024-03-22
25205,438,183,WH_A,2024-10-22
25206,84,10,WH_A,2023-09-26
25207,334,101,WH_A,2024-05-23
25208,442,95,WH_C,2023-05-20
25209,238,654,WH_C,2023-06-30
25210,254,996,WH_C,2024-09-08
25211,460,718,WH_C,2024-06-02
25212,57,988,WH_A,2023-02-09
25213,322,332,WH_C,2023-07-30
25214,486,795,WH_C,2024-01-16
25215,51,825,WH_A,2024-02-28
25216,451,963,WH_A,2024-01-21
25217,263,500,WH_A,2024-07-03
25218,294,241,WH_B,2023-01-09
25219,186,593,WH_C,2023-09-05
25220,342,821,WH_B,2024-02-15
25221,160,72,WH_A,2023-02-01
25222,297,20,WH_A,2024-06-06
25223,419,340,WH_C,2024-05-25
25224,315,171,WH_A,2023-06-12
25225,257,362,WH_B,2023-10-23
25226,430,156,WH_B,2023-09-07
25227,159,153,WH_B,2023-09-14
25228,125,802,WH_B,2024-08-06
25229,28,932,WH_C,2023-09-10
25230,69,991,WH_A,2024-07-25
25231,189,558,WH_B,2024-10-26
