customer_id,age,gender,country,signup_date
1604,48,Other,US,2022-06-25
1605,38,Female,CN,2022-05-29
1606,34,Other,AU,2022-06-27
1607,40,Male,AU,2024-07-24
1608,54,Female,CN,2023-01-17
1609,33,Female,CN,2022-08-11
1610,23,Other,CN,2022-09-16
1611,25,Female,CN,2024-02-24
1612,42,Other,US,2022-07-08
1613,35,Male,AU,2022-11-02
1614,42,Other,UK,2023-01-13
1615,29,Female,AU,2023-08-25
1616,32,Male,AU,2022-12-09
1617,43,Other,NZ,2024-02-13
1618,58,Male,CN,2022-06-05
1619,62,Male,CN,2023-12-13
1620,43,Female,CN,2022-02-24
1621,64,Male,NZ,2024-02-05
1622,49,Female,US,2023-03-18
1623,27,Male,US,2023-11-16
1624,33,Other,UK,2022-07-19
1625,24,Male,US,2023-02-07
1626,34,Other,US,2023-09-06
1627,40,Other,CN,2024-03-07
1628,43,Male,AU,2023-10-25
1629,38,Other,US,2023-09-15
1630,39,Male,US,2024-07-16
1631,24,Male,NZ,2024-02-17
1632,31,Other,UK,2023-08-26
1633,32,Other,NZ,2022-06-26
1634,24,Female,CN,2023-03-25
1635,26,Other,AU,2024-01-13
1636,68,Female,UK,2023-06-25
1637,65,Other,NZ,2024-08-12
1638,25,Male,US,2022-10-28
1639,67,Other,US,2023-12-08
1640,40,Male,UK,2022-11-03
1641,46,Male,US,2024-01-21
1642,35,Male,NZ,2024-05-18
1643,48,Female,NZ,2024-09-17
1644,47,Other,US,2024-06-14
1645,69,Male,US,2022-09-24
1646,56,Male,CN,2022-08-02
1647,52,Female,AU,2023-08-17
1648,35,Other,UK,2023-10-02
1649,59,Other,NZ,2023-04-28
1650,56,Female,UK,2022-09-19
1651,34,Female,CN,2022-03-08
1652,31,Other,NZ,2023-07-28
1653,48,Female,CN,2022-05-13
1654,41,Other,CN,2023-10-11
1655,52,Other,US,2023-06-24
1656,61,Male,UK,2023-05-27
1657,62,Male,UK,2022-07-30
1658,51,Other,US,2024-09-14
1659,20,Other,UK,2024-09-13
1660,54,Other,US,2023-12-18
1661,60,Other,NZ,2022-09-10
1662,57,Other,CN,2022-02-07
1663,43,Other,CN,2022-02-12
1664,40,Female,UK,2023-09-21
1665,61,Other,AU,2023-02-09
1666,56,Female,CN,2024-09-13
1667,32,Female,US,2023-12-03
1668,66,Other,AU,2022-02-15
1669,21,Other,AU,2023-03-30
1670,46,Female,CN,2023-11-09
1671,39,Female,CN,2022-11-01
1672,42,Other,CN,2023-12-16
1673,30,Other,US,2022-08-21
1674,35,Female,AU,2022-09-02
1675,50,Female,UK,2023-12-22
1676,33,Female,US,2024-01-30
1677,62,Male,NZ,2022-10-22
1678,59,Female,CN,2024-04-18
1679,61,Male,AU,2023-01-18
1680,19,Other,US,2022-06-07
1681,52,Other,NZ,2023-02-09
1682,59,Female,US,2022-01-01
1683,51,Other,US,2022-08-05
1684,47,Other,UK,2024-07-16
1685,30,Other,UK,2023-05-22
1686,30,Other,US,2024-01-31
1687,35,Male,NZ,2024-06-22
1688,49,Male,AU,2023-08-04
1689,49,Female,AU,2022-01-30
1690,52,Female,CN,2023-09-19
1691,56,Female,CN,2023-06-04
1692,63,Other,AU,2024-05-30
1693,69,Other,US,2022-10-02
1694,46,Male,US,2023-05-07
1695,66,Male,UK,2024-04-06
1696,46,Female,UK,2024-08-08
1697,61,Male,CN,2024-07-14
1698,33,Male,AU,2024-04-26
1699,61,Male,US,2022-02-05
1700,64,Male,AU,2022-11-07
1701,27,Male,NZ,2022-02-13
1702,47,Female,AU,2022-06-04
1703,42,Female,NZ,2022-03-18
1704,56,Male,UK,2023-08-13
1705,37,Female,UK,2023-09-05
1706,22,Other,CN,2023-03-14
1707,18,Male,AU,2023-03-08
1708,47,Other,AU,2023-06-26
1709,66,Female,NZ,2022-02-08
1710,20,Female,UK,2022-08-27
1711,62,Other,NZ,2022-01-13
1712,31,Female,UK,2022-05-02
1713,47,Male,NZ,2022-05-24
1714,67,Other,UK,2023-11-15
1715,21,Male,NZ,2023-03-31
1716,35,Other,UK,2023-01-03
1717,54,Female,NZ,2024-01-29
1718,42,Other,AU,2022-09-04
1719,65,Other,CN,2024-07-11
1720,18,Male,NZ,2022-02-14
1721,63,Female,CN,2024-02-04
1722,32,Male,AU,2023-01-10
1723,26,Female,AU,2022-10-18
1724,32,Male,UK,2022-07-26
1725,66,Other,CN,2024-07-12
1726,41,Male,US,2024-09-21
1727,21,Female,UK,2023-06-03
1728,29,Female,CN,2024-08-15
1729,54,Other,NZ,2022-08-30
1730,54,Female,NZ,2023-09-14
1731,60,Male,AU,2022-04-24
1732,23,Other,US,2024-03-29
1733,56,Female,NZ,2022-10-29
1734,63,Female,CN,2022-10-03
1735,41,Male,CN,2022-04-06
1736,28,Male,NZ,2022-10-21
1737,30,Other,CN,2023-12-02
1738,51,Female,CN,2022-12-26
1739,42,Male,AU,2022-10-15
1740,24,Other,US,2022-06-03
1741,69,Female,AU,2023-07-24
1742,21,Female,US,2023-02-27
1743,25,Other,CN,2024-07-04
1744,37,Other,US,2024-04-29
1745,46,Male,CN,2022-02-19
1746,68,Female,CN,2022-07-26
1747,62,Female,AU,2023-07-18
1748,63,Female,AU,2024-05-03
1749,27,Other,UK,2024-06-01
1750,60,Male,NZ,2023-10-24
1751,51,Female,UK,2023-07-19
1752,43,Other,UK,2022-08-01
1753,58,Female,US,2022-03-07
1754,66,Male,CN,2022-08-20
1755,20,Female,CN,2024-06-03
1756,23,Male,CN,2024-03-21
1757,22,Male,NZ,2024-04-29
1758,22,Female,US,2023-10-25
1759,64,Female,US,2023-12-18
1760,40,Male,CN,2022-11-16
1761,66,Other,UK,2024-02-06
1762,26,Male,NZ,2022-05-17
1763,52,Female,UK,2024-05-30
1764,37,Female,AU,2023-10-09
1765,66,Other,US,2024-07-25
1766,59,Male,US,2023-07-20
1767,52,Male,UK,2022-03-06
1768,67,Male,NZ,2023-05-29
1769,35,Female,US,2022-05-12
1770,34,Male,UK,2022-11-30
1771,41,Other,NZ,2022-02-01
1772,20,Female,UK,2024-05-17
1773,49,Female,NZ,2024-06-16
1774,52,Male,CN,2024-05-21
1775,55,Other,NZ,2023-05-13
1776,30,Female,AU,2022-08-31
1777,64,Female,CN,2022-07-11
1778,42,Male,UK,2022-05-22
1779,26,Male,CN,2023-10-22
1780,21,Other,CN,2023-08-24
1781,31,Male,UK,2023-07-15
1782,54,Other,UK,2023-10-10
1783,51,Female,AU,2024-09-14
1784,28,Other,UK,2022-07-10
1785,58,Other,US,2024-07-30
1786,20,Other,US,2022-05-29
1787,45,Female,AU,2023-08-22
1788,46,Male,NZ,2023-02-20
1789,26,Female,NZ,2023-06-04
1790,20,Male,US,2024-01-05
1791,42,Other,UK,2024-05-18
1792,51,Other,AU,2022-01-16
1793,29,Other,NZ,2024-03-18
1794,59,Other,NZ,2022-04-16
1795,26,Other,CN,2022-10-10
1796,32,Male,US,2022-04-14
1797,57,Male,UK,2022-12-27
1798,42,Other,AU,2023-10-20
1799,22,Female,NZ,2022-02-04
1800,28,Female,CN,2022-04-23
1801,51,Other,US,2022-11-04
1802,41,Male,US,2024-06-29
1803,32,Female,AU,2024-08-16
1804,55,Female,NZ,2022-02-22
1805,25,Female,AU,2024-05-08
1806,22,Other,AU,2022-03-22
1807,65,Female,CN,2023-09-08
1808,43,Female,US,2024-04-13
1809,35,Female,UK,2023-01-04
1810,23,Female,US,2022-08-30
1811,54,Male,US,2022-01-31
1812,65,Other,CN,2024-04-08
1813,30,Other,UK,2023-12-05
1814,45,Male,NZ,2024-05-18
1815,22,Male,UK,2022-12-27
1816,30,Other,NZ,2022-08-21
1817,34,Female,UK,2023-09-02
1818,67,Female,AU,2022-02-03
1819,57,Other,UK,2022-08-31
1820,62,Female,CN,2024-08-08
1821,49,Male,NZ,2022-02-28
1822,46,Female,US,2024-02-10
1823,68,Female,CN,2023-06-13
1824,20,Female,NZ,2022-03-19
1825,57,Other,NZ,2023-12-19
1826,51,Male,US,2022-10-29
1827,57,Female,AU,2023-11-09
1828,44,Other,CN,2024-03-13
1829,30,Female,US,2024-06-15
1830,62,Male,US,2022-04-22
1831,50,Female,AU,2023-02-17
1832,23,Male,CN,2024-06-18
1833,41,Female,US,2022-11-13
1834,36,Male,AU,2024-05-14
1835,33,Female,CN,2022-05-25
1836,57,Male,UK,2023-10-30
1837,45,Female,NZ,2023-11-21
1838,50,Female,AU,2024-05-07
1839,65,Other,NZ,2023-10-10
1840,58,Other,UK,2024-07-18
1841,30,Male,US,2024-04-06
1842,60,Female,US,2022-01-18
1843,62,Male,CN,2022-12-17
1844,42,Other,AU,2024-08-12
1845,59,Male,AU,2022-06-04
1846,53,Male,CN,2024-02-23
1847,44,Other,NZ,2023-05-21
1848,55,Female,US,2024-02-17
1849,24,Male,US,2022-12-26
1850,22,Other,AU,2022-11-28
1851,60,Female,AU,2024-07-06
1852,62,Other,CN,2023-06-12
1853,68,Male,UK,2022-01-12
1854,48,Female,NZ,2022-03-16
1855,40,Female,UK,2022-07-31
1856,59,Other,UK,2023-11-22
1857,27,Other,AU,2023-10-03
1858,49,Other,AU,2022-10-10
1859,60,Female,AU,2022-07-14
1860,47,Female,UK,2024-02-19
1861,56,Male,NZ,2022-01-30
1862,48,Female,AU,2022-01-09
1863,35,Male,US,2022-11-05
1864,53,Other,NZ,2023-03-21
1865,19,Other,US,2022-11-06
1866,31,Female,NZ,2023-11-08
1867,30,Other,AU,2023-12-06
1868,46,Other,CN,2023-03-02
1869,29,Female,AU,2024-03-27
1870,56,Male,UK,2024-02-11
1871,19,Female,UK,2023-12-05
1872,49,Male,NZ,2023-08-14
1873,30,Female,UK,2023-11-22
1874,63,Female,AU,2022-04-01
1875,44,Other,US,2023-04-01
1876,66,Female,AU,2023-03-20
1877,58,Female,NZ,2023-12-28
1878,34,Male,UK,2022-03-20
1879,57,Other,US,2023-04-20
1880,48,Male,CN,2024-07-15
1881,51,Male,US,2022-04-13
1882,41,Other,US,2023-09-15
1883,62,Other,AU,2023-04-01
1884,52,Other,CN,2024-09-16
1885,65,Female,NZ,2022-11-10
1886,23,Other,NZ,2022-09-04
1887,36,Other,US,2022-08-22
1888,47,Other,US,2023-08-17
1889,24,Male,UK,2023-10-06
1890,27,Male,CN,2022-08-23
1891,58,Female,US,2024-02-29
1892,49,Male,UK,2023-01-22
1893,51,Female,CN,2024-04-26
1894,45,Male,NZ,2023-09-03
1895,32,Other,UK,2024-07-31
1896,47,Male,CN,2022-02-07
1897,54,Female,UK,2022-06-10
1898,46,Male,US,2023-04-07
1899,39,Other,AU,2024-08-01
1900,21,Female,NZ,2023-03-25
1901,37,Other,US,2022-04-27
1902,49,Other,US,2022-08-29
1903,53,Female,CN,2022-01-26
1904,67,Other,UK,2023-10-10
1905,21,Other,NZ,2023-07-16
1906,44,Male,US,2024-09-02
1907,34,Other,CN,2024-03-16
1908,29,Other,NZ,2024-06-24
1909,39,Other,UK,2022-10-25
1910,34,Other,US,2024-03-15
1911,27,Female,US,2022-06-03
1912,18,Male,US,2024-01-02
1913,39,Other,NZ,2023-10-14
1914,43,Other,NZ,2023-04-13
1915,35,Female,NZ,2022-02-18
1916,67,Other,NZ,2023-10-16
1917,31,Female,CN,2022-02-15
1918,64,Male,AU,2023-11-06
1919,46,Male,CN,2022-10-12
1920,29,Other,US,2024-02-19
1921,53,Other,CN,2023-09-20
1922,52,Other,UK,2022-03-23
1923,69,Female,NZ,2022-02-13
1924,29,Other,UK,2023-12-07
1925,24,Other,UK,2024-02-09
1926,46,Male,US,2024-08-12
1927,28,Other,NZ,2022-09-30
1928,50,Male,UK,2023-01-29
1929,23,Other,US,2024-02-25
1930,64,Male,NZ,2024-02-29
1931,32,Other,AU,2023-08-18
1932,49,Male,US,2022-02-27
1933,68,Female,CN,2023-07-19
1934,28,Male,NZ,2022-01-01
1935,40,Male,UK,2022-08-04
1936,43,Male,UK,2022-11-13
1937,51,Other,CN,2022-08-16
1938,63,Other,CN,2023-04-18
1939,51,Other,UK,2023-04-29
1940,46,Female,NZ,2024-02-05
1941,21,Female,US,2023-11-02
1942,34,Male,CN,2022-10-14
1943,52,Female,CN,2023-05-26
1944,30,Male,CN,2023-08-01
1945,58,Male,AU,2024-07-03
1946,56,Male,NZ,2024-03-31
1947,32,Female,NZ,2024-08-29
1948,46,Other,NZ,2023-04-03
1949,46,Female,NZ,2022-04-05
1950,28,Male,NZ,2023-05-08
1951,69,Male,UK,2024-02-04
1952,49,Female,CN,2022-05-30
1953,19,Male,UK,2022-01-23
1954,64,Male,AU,2024-01-26
1955,31,Female,US,2022-08-03
1956,37,Female,CN,2023-02-03
1957,39,Female,AU,2023-02-14
1958,28,Male,UK,2022-05-11
1959,44,Male,US,2024-05-04
1960,20,Other,AU,2022-05-28
1961,34,Other,US,2023-01-16
1962,61,Female,AU,2022-04-19
1963,45,Other,UK,2023-07-06
1964,46,Male,US,2022-05-01
1965,38,Other,AU,2022-10-22
1966,64,Male,UK,2022-04-30
1967,33,Female,CN,2023-04-01
1968,54,Female,UK,2023-06-14
1969,37,Male,UK,2022-06-18
1970,23,Other,CN,2023-12-11
1971,36,Female,UK,2024-07-11
1972,22,Female,CN,2024-09-22
1973,20,Other,CN,2022-05-23
1974,18,Other,CN,2022-02-06
1975,55,Male,AU,2023-11-29
1976,32,Other,US,2022-09-18
1977,51,Other,AU,2022-08-19
1978,52,Other,CN,2022-09-11
1979,66,Male,US,2022-11-25
1980,42,Male,US,2024-06-21
1981,41,Female,CN,2022-10-24
1982,29,Male,US,2024-09-06
1983,35,Female,US,2022-01-10
1984,32,Other,AU,2023-03-22
1985,61,Female,US,2024-07-10
1986,33,Female,CN,2024-04-15
1987,44,Other,NZ,2022-08-18
1988,25,Female,NZ,2023-06-20
1989,63,Male,NZ,2022-03-19
1990,42,Male,CN,2023-03-01
1991,34,Male,NZ,2022-07-12
1992,46,Male,AU,2023-02-05
1993,25,Female,CN,2022-04-19
1994,32,Female,CN,2024-03-02
1995,44,Other,CN,2024-07-11
1996,63,Female,US,2022-09-20
1997,67,Female,US,2022-11-25
1998,69,Female,US,2022-12-29
1999,24,Other,UK,2024-05-16
2000,20,Male,AU,2023-01-13
2001,46,Female,CN,2024-02-19
2002,61,Other,CN,2022-12-07
2003,41,Other,US,2022-09-16
2004,20,Other,CN,2022-12-01
2005,37,Male,CN,2022-03-26
2006,63,Female,NZ,2023-06-06
2007,32,Other,CN,2024-03-11
2008,42,Male,UK,2024-03-24
2009,47,Other,US,2023-07-25
2010,31,Other,AU,2022-11-04
2011,24,Other,AU,2022-09-19
2012,34,Other,NZ,2024-06-16
2013,61,Other,AU,2024-03-07
2014,37,Male,AU,2023-09-23
2015,53,Female,US,2023-11-11
2016,26,Female,US,2024-05-14
2017,55,Female,UK,2023-12-02
2018,65,Female,NZ,2023-03-28
2019,39,Male,AU,2022-09-08
2020,19,Male,UK,2022-11-20
2021,41,Male,NZ,2024-07-13
2022,25,Other,AU,2022-08-17
2023,28,Other,AU,2023-12-03
2024,30,Other,US,2024-04-07
2025,34,Female,CN,2023-09-28
2026,25,Other,NZ,2023-08-19
2027,38,Female,AU,2022-10-24
2028,35,Other,NZ,2023-12-28
2029,47,Female,UK,2022-08-25
2030,35,Other,UK,2024-09-04
2031,63,Other,CN,2023-09-17
2032,64,Male,AU,2022-08-05
2033,48,Other,US,2024-04-12
2034,55,Other,AU,2022-09-03
2035,49,Male,NZ,2023-03-24
2036,28,Female,UK,2024-04-26
2037,62,Male,NZ,2022-11-15
2038,42,Male,CN,2024-09-20
2039,50,Female,UK,2023-03-08
2040,55,Other,US,2023-02-08
2041,58,Female,UK,2024-06-04
2042,25,Other,AU,2022-02-06
2043,28,Other,AU,2023-07-30
2044,39,Female,UK,2024-01-01
2045,68,Male,CN,2022-12-08
2046,41,Female,AU,2023-01-24
2047,58,Other,AU,2022-02-03
2048,34,Female,US,2022-02-08
2049,29,Female,UK,2023-08-02
2050,63,Other,AU,2022-07-28
2051,49,Male,CN,2024-04-09
2052,32,Female,NZ,2024-05-05
2053,33,Other,UK,2022-06-01
2054,39,Other,US,2024-06-17
2055,45,Female,AU,2022-12-31
2056,37,Male,CN,2022-07-18
2057,50,Female,UK,2023-08-24
2058,27,Male,CN,2024-01-30
2059,57,Male,CN,2024-04-14
2060,49,Male,US,2022-03-20
2061,67,Male,UK,2023-04-22
2062,50,Female,AU,2023-03-10
2063,19,Other,US,2024-03-07
2064,50,Other,AU,2024-04-21
2065,50,Other,NZ,2022-02-01
2066,58,Other,CN,2022-03-28
2067,30,Other,NZ,2023-07-05
2068,47,Other,CN,2023-01-28
2069,50,Female,US,2023-09-05
2070,30,Male,AU,2022-09-01
2071,69,Other,AU,2022-08-20
2072,43,Female,US,2024-06-28
2073,39,Other,UK,2023-08-03
2074,56,Other,NZ,2022-07-11
2075,19,Male,NZ,2024-07-04
2076,55,Male,AU,2023-06-24
2077,56,Male,AU,2022-09-27
2078,43,Other,AU,2024-07-28
2079,63,Other,US,2024-01-08
2080,67,Other,UK,2022-03-18
2081,32,Male,NZ,2024-01-05
2082,51,Female,CN,2024-09-19
2083,59,Other,US,2024-06-02
2084,61,Other,NZ,2022-06-16
2085,66,Other,UK,2022-10-11
2086,57,Female,US,2023-12-05
2087,28,Other,NZ,2022-03-30
2088,20,Female,US,2023-06-28
2089,23,Other,NZ,2023-10-11
2090,26,Female,NZ,2022-06-05
2091,23,Other,UK,2022-09-07
2092,26,Male,CN,2022-04-05
2093,56,Male,UK,2022-01-17
2094,48,Male,NZ,2022-04-27
2095,49,Male,US,2024-09-09
2096,58,Other,UK,2022-11-29
2097,67,Male,CN,2024-04-02
2098,29,Female,NZ,2023-06-06
2099,25,Male,UK,2022-03-21
2100,25,Male,UK,2023-10-08
2101,67,Male,UK,2023-03-08
2102,45,Other,UK,2022-07-22
2103,37,Male,US,2022-04-26
2104,64,Female,CN,2024-08-20
2105,24,Male,CN,2022-08-08
2106,28,Male,NZ,2022-09-10
2107,37,Male,AU,2022-06-18
2108,33,Female,US,2024-04-26
2109,21,Male,NZ,2022-11-12
2110,23,Female,NZ,2023-12-18
2111,39,Female,UK,2024-03-20
2112,43,Male,AU,2023-01-07
2113,20,Female,AU,2024-01-30
2114,58,Other,US,2024-05-26
2115,59,Male,AU,2024-09-03
2116,31,Male,NZ,2023-08-06
2117,28,Female,AU,2022-06-05
2118,35,Female,AU,2023-09-06
2119,29,Male,CN,2022-01-13
2120,40,Other,NZ,2023-05-23
2121,29,Female,AU,2023-04-10
2122,30,Female,AU,2024-02-22
2123,42,Other,UK,2024-03-14
2124,62,Other,AU,2022-08-08
2125,68,Male,AU,2022-01-15
2126,36,Other,CN,2024-01-20
2127,63,Male,NZ,2022-04-27
2128,53,Other,US,2022-11-27
2129,62,Female,NZ,2022-02-25
2130,25,Male,UK,2022-12-17
2131,46,Male,NZ,2022-05-12
2132,49,Male,AU,2024-09-21
2133,68,Other,UK,2022-08-14
2134,61,Female,NZ,2022-11-04
2135,35,Male,UK,2023-04-20
2136,23,Male,US,2024-06-24
2137,35,Male,NZ,2022-08-10
2138,36,Male,AU,2022-06-22
2139,39,Female,UK,2022-12-06
2140,54,Other,CN,2024-03-07
2141,49,Female,UK,2023-05-21
2142,58,Male,CN,2024-03-31
2143,20,Female,AU,2022-06-06
2144,45,Male,US,2022-05-31
2145,27,Other,CN,2023-11-28
2146,68,Other,US,2022-06-27
2147,52,Other,UK,2023-06-17
2148,46,Male,AU,2022-04-22
2149,32,Female,CN,2023-11-14
2150,50,Other,UK,2022-05-18
2151,24,Male,NZ,2022-08-21
2152,29,Male,UK,2022-11-28
2153,66,Female,US,2023-06-26
2154,47,Other,AU,2024-06-11
2155,38,Male,AU,2022-11-03
2156,48,Female,UK,2022-06-10
2157,41,Other,NZ,2023-02-06
2158,37,Female,US,2023-08-13
2159,54,Female,UK,2022-10-05
2160,21,Male,UK,2022-11-16
2161,45,Male,AU,2023-06-17
2162,61,Male,US,2024-06-15
2163,37,Female,NZ,2023-05-12
2164,41,Male,AU,2022-12-29
2165,67,Female,UK,2023-01-07
2166,66,Female,AU,2024-06-10
2167,68,Male,AU,2023-10-17
2168,49,Other,CN,2022-02-05
2169,58,Other,AU,2022-10-30
2170,53,Other,AU,2023-03-14
2171,51,Female,US,2023-12-27
2172,53,Female,AU,2022-02-01
2173,19,Female,NZ,2022-07-05
2174,32,Male,UK,2022-06-23
2175,51,Female,US,2023-07-20
2176,53,Male,AU,2023-11-04
2177,23,Male,NZ,2022-09-07
2178,56,Other,UK,2024-02-02
2179,59,Other,US,2024-07-23
2180,68,Other,NZ,2022-10-06
2181,68,Male,AU,2023-11-14
2182,29,Male,CN,2023-11-26
2183,20,Male,CN,2022-01-02
2184,62,Female,US,2022-07-13
2185,35,Male,NZ,2022-06-15
2186,57,Other,UK,2024-01-29
2187,38,Other,NZ,2024-07-13
2188,32,Male,CN,2024-01-26
2189,50,Male,US,2022-04-20
2190,52,Other,AU,2023-01-15
2191,43,Male,NZ,2024-04-14
2192,25,Other,CN,2024-09-25
2193,53,Female,UK,2023-08-06
2194,65,Other,US,2023-11-07
2195,47,Female,AU,2022-10-12
2196,40,Male,NZ,2024-06-05
2197,59,Male,UK,2023-02-25
2198,61,Female,AU,2022-04-23
2199,31,Male,CN,2022-08-16
2200,31,Female,CN,2023-04-16
2201,19,Male,UK,2024-03-23
2202,54,Other,CN,2023-06-12
2203,22,Male,US,2023-05-11
2204,55,Other,UK,2022-01-31
2205,62,Other,CN,2022-06-11
2206,58,Female,NZ,2024-03-28
2207,64,Male,CN,2023-12-06
2208,31,Female,US,2023-12-23
2209,56,Male,AU,2023-01-13
2210,42,Other,AU,2023-03-22
2211,37,Other,CN,2024-01-14
2212,19,Male,AU,2023-03-03
2213,56,Male,CN,2023-11-27
2214,23,Female,US,2023-05-19
2215,34,Male,AU,2023-06-11
2216,42,Male,NZ,2024-08-01
2217,45,Male,CN,2024-03-27
2218,19,Female,AU,2023-12-22
2219,52,Male,US,2023-11-15
2220,54,Other,US,2024-02-17
2221,22,Female,NZ,2023-06-16
2222,18,Female,US,2023-08-05
2223,57,Other,US,2023-06-04
2224,29,Other,AU,2024-07-29
2225,53,Other,CN,2022-02-03
2226,62,Male,UK,2024-01-06
2227,40,Other,US,2023-11-22
2228,64,Male,US,2024-01-28
2229,48,Female,UK,2023-05-05
2230,28,Female,US,2024-02-11
2231,27,Other,AU,2023-09-12
2232,20,Male,AU,2024-01-24
2233,31,Other,UK,2023-02-27
2234,33,Other,US,2023-04-13
2235,27,Male,US,2022-01-24
2236,46,Other,CN,2022-08-04
2237,27,Female,US,2022-02-24
2238,29,Other,AU,2022-01-26
2239,47,Male,NZ,2022-10-08
2240,58,Male,NZ,2024-03-14
2241,18,Female,NZ,2022-11-23
2242,22,Male,NZ,2024-08-27
2243,37,Male,US,2022-07-05
2244,25,Female,US,2023-05-10
2245,60,Other,CN,2022-01-12
2246,29,Female,US,2023-10-03
2247,18,Other,NZ,2024-06-02
2248,37,Female,UK,2023-03-10
2249,45,Other,UK,2024-07-09
2250,60,Female,AU,2022-07-27
2251,54,Other,AU,2022-05-13
2252,64,Female,US,2022-12-05
2253,54,Other,UK,2022-07-15
2254,29,Female,NZ,2022-09-19
2255,54,Male,NZ,2022-10-09
2256,66,Other,NZ,2023-01-04
2257,66,Female,US,2022-04-13
2258,61,Other,US,2023-09-24
2259,45,Other,CN,2022-07-02
2260,64,Female,NZ,2023-02-27
2261,32,Other,NZ,2022-01-09
2262,23,Female,US,2023-07-11
2263,61,Male,US,2022-09-01
2264,37,Other,CN,2024-02-21
2265,67,Male,CN,2023-09-16
2266,31,Other,AU,2023-07-21
2267,19,Other,UK,2023-01-28
2268,26,Other,NZ,2023-06-11
2269,54,Female,NZ,2022-02-06
2270,37,Male,CN,2022-06-27
2271,43,Other,CN,2023-10-01
2272,46,Female,AU,2023-09-21
2273,18,Other,UK,2024-05-01
2274,52,Female,AU,2022-03-13
2275,23,Other,UK,2022-12-18
2276,54,Male,NZ,2023-09-15
2277,22,Male,AU,2022-05-29
2278,50,Other,CN,2023-11-28
2279,66,Female,AU,2022-04-15
2280,68,Other,AU,2023-10-21
2281,31,Female,NZ,2022-08-09
2282,29,Other,CN,2024-04-05
2283,59,Female,CN,2024-05-12
2284,37,Male,US,2023-01-09
2285,67,Other,US,2023-06-02
2286,41,Male,US,2022-09-17
2287,60,Male,NZ,2022-10-26
2288,51,Other,AU,2024-05-10
2289,42,Other,CN,2022-02-11
2290,67,Female,CN,2024-02-10
2291,46,Female,AU,2024-06-15
2292,56,Male,CN,2023-05-07
2293,48,Female,AU,2023-03-15
2294,64,Female,NZ,2024-02-22
2295,60,Other,NZ,2022-02-16
2296,67,Female,NZ,2022-03-26
2297,40,Male,AU,2023-11-17
2298,61,Female,AU,2022-02-27
2299,55,Male,UK,2024-09-17
2300,37,Other,CN,2023-12-12
2301,40,Male,CN,2022-07-28
2302,62,Female,UK,2022-09-05
2303,69,Other,UK,2022-07-30
2304,33,Female,NZ,2022-02-08
2305,67,Other,UK,2022-09-09
2306,59,Other,AU,2023-10-05
2307,25,Female,US,2024-07-14
2308,67,Female,AU,2024-03-13
2309,38,Other,UK,2024-02-01
2310,18,Other,CN,2024-08-10
2311,25,Female,AU,2023-02-17
2312,46,Male,CN,2024-08-03
2313,49,Female,AU,2023-03-22
2314,55,Other,CN,2022-02-21
2315,22,Female,AU,2023-01-09
2316,64,Male,CN,2023-06-10
2317,39,Female,US,2024-07-19
2318,64,Other,NZ,2022-06-05
2319,51,Female,AU,2024-08-11
2320,18,Other,US,2023-06-26
2321,43,Other,NZ,2022-03-31
2322,60,Female,AU,2024-06-21
2323,27,Other,US,2023-11-10
2324,47,Other,US,2022-12-17
2325,67,Male,US,2022-03-10
2326,35,Male,UK,2022-06-12
2327,34,Male,CN,2022-08-30
2328,43,Male,NZ,2023-05-10
2329,25,Other,CN,2023-01-18
2330,64,Female,CN,2022-02-21
2331,57,Other,CN,2023-10-16
2332,66,Other,US,2022-03-04
2333,29,Other,CN,2023-05-24
2334,44,Female,UK,2022-10-19
2335,25,Male,AU,2022-04-01
2336,42,Other,US,2023-10-26
2337,63,Other,NZ,2023-02-28
2338,21,Male,AU,2023-10-31
2339,50,Other,AU,2024-03-31
2340,18,Female,AU,2022-12-31
2341,36,Other,CN,2022-05-30
2342,48,Other,CN,2024-04-19
2343,33,Male,US,2022-09-28
2344,31,Other,CN,2024-05-30
2345,65,Other,CN,2023-08-04
2346,22,Female,CN,2022-04-26
2347,58,Male,US,2023-12-05
2348,43,Male,US,2023-05-31
2349,45,Female,UK,2023-08-10
2350,19,Other,UK,2024-07-02
2351,67,Male,UK,2024-03-20
2352,23,Male,UK,2022-08-29
2353,26,Other,AU,2022-01-30
2354,50,Other,AU,2022-05-23
2355,58,Male,UK,2022-11-22
2356,42,Other,UK,2023-11-26
2357,65,Male,NZ,2024-08-06
2358,30,Other,AU,2022-01-16
2359,26,Other,NZ,2022-04-21
2360,30,Female,NZ,2024-05-21
2361,48,Other,CN,2023-12-14
2362,58,Female,US,2022-04-17
2363,28,Other,AU,2023-01-14
2364,21,Male,UK,2022-06-11
2365,51,Male,UK,2022-10-10
2366,55,Other,US,2022-09-26
2367,63,Other,AU,2023-04-29
2368,21,Male,UK,2023-10-29
2369,55,Other,UK,2022-03-14
2370,36,Female,CN,2022-07-16
2371,23,Female,NZ,2022-08-31
2372,51,Female,UK,2023-08-21
2373,35,Female,AU,2024-03-09
2374,30,Female,US,2022-09-16
2375,58,Other,CN,2024-03-08
2376,40,Other,AU,2022-05-29
2377,36,Female,CN,2024-05-16
2378,62,Other,NZ,2023-01-25
2379,28,Other,UK,2024-09-14
2380,18,Female,AU,2023-02-20
